g0310.asc,20,1,2,3688308,3688314,8,952.9,599.0,940.7,599.5,0.25,52
g0310.asc,20,1,1,3688308,3688318,12,968.2,571.4,945.8,569.5,0.46,57
g0310.asc,20,1,1,3688548,3688554,8,962.7,553.0,971.5,558.7,0.22,43
g0310.asc,20,1,2,3688548,3688554,8,961.4,589.2,971.5,593.3,0.23,43
g0310.asc,20,2,2,3689480,3689522,44,968.5,587.1,1359.9,636.3,7.95,282
g0310.asc,20,2,1,3689484,3689526,44,982.2,568.5,1366.2,632.4,7.85,276
g0310.asc,20,2,1,3689644,3689662,20,1371.5,640.4,1460.9,645.4,1.77,138
g0310.asc,20,2,2,3689644,3689662,20,1384.9,634.7,1477.2,632.4,1.83,150
g0310.asc,20,2,1,3689824,3689894,72,1472.4,649.2,417.5,546.6,20.79,452
g0310.asc,20,2,2,3689828,3689898,72,1474.3,641.1,375.0,566.1,21.62,444
